Feedback,Sentiment Label,Ratings,Sentiment
"['their', 'cafeteria', 'is', 'an', 'absolut', 'mess', 'staff', 'is', 'clueless', 'appar', 'for', 'health', 'check', 'up', 'packag', 'the', 'menu', 'is', 'separ']",0,1,-0.175
"['we', 'are', 'convinc', 'henceforth', 'we', 'will', 'continu', 'our', 'treatment', 'here', 'keep', 'up', 'the', 'good', 'work', 'manip', 'hebbal']",1,5,0.7
"['thi', 'is', 'unexpect', 'wast', 'time', 'is', 'more', 'here', 'pleas', 'go', 'to', 'near', 'by', 'hospit', 'govern', 'hospit', 'is', 'better', 'than', 'thi', 'bloodi', 'hospit']",0,1,0.3666666666666667
"['we', 'were', 'at', 'manip', 'to', 'get', 'my', 'father', 'treat', 'for', 'cbag', 'and', 'we', 'had', 'a', 'wonder', 'experi']",1,4,0.0
"['it', 'wa', 'amaz', 'consult', 'and', 'so', 'friendli', 'with', 'us', 'in', 'the', 'start', 'recept', 'miss', 'sowmya', 'she', 'is', 'so', 'friendli', 'and', 'veri', 'kind', 'with', 'us', 'and', 'she', 'will', 'do', 'warm', 'greet', 'with', 'us']",1,4,0.6
"['my', 'sister', 'got', 'an', 'admit', 'here', 'for', 'deliveri', 'treatment', 'wa', 'given', 'well', 'n', 'also', 'care', 'well', 'by', 'staff']",1,5,0.0
"['hey', 'get', 'the', 'patient', 'admit', 'in', 'the', 'icu', 'for', 'a', 'silli', 'reason', 'and', 'charg', 'â‚¹60000', 'per', 'day', 'also', 'they', 'dont', 'diagnos', 'the', 'patient', 'properli', 'and', 'they', 'dont', 'care', 'about', 'the', 'patient']",0,1,0.0
"['there', 'is', 'park', 'charg', 'for', 'both', '2', '', '4', 'wheeler', 'and', 'there', 'is', 'no', 'point', 'in', 'book', 'an', 'appoint', 'as', 'they', 'wont', 'stick', 'to', 'the', 'time', 'for', 'op', 'manag', 'need', 'to', 'be', 'streamlin']",0,2,0.0
"['we', 'have', 'been', 'wait', 'more', '2hr', 'their', 'is', 'no', 'doctor', 'at', 'least', 'no', 'respons', 'from', 'manag', 'that', 'doctor', 'will', 'late']",0,1,-0.033333333333333326
"['they', 'add', 'the', 'charg', 'for', 'medicin', 'which', 'are', 'not', 'even', 'prescrib']",0,1,0.0
"['i', 'had', 'the', 'worst', 'experi', 'price', 'are', 'high', 'and', 'servic', 'is', 'too', 'bad', 'that', 'recept', 'staff', 'make', 'you', 'wait', 'for', 'hour']",0,2,-0.5133333333333333
"['i', 'had', 'the', 'best', 'treatment', 'dure', 'my', 'stay', 'in', 'hospit', 'now', 'i', 'am', 'back', 'to', 'normal', 'work']",1,4,0.3833333333333333
"['we', 'are', 'veri', 'grate', 'for', 'the', 'medic', 'support', 'and', 'hospit', 'provid', 'i', 'highli', 'recommend', 'thi', 'hospit', 'for', 'it', 'highli', 'profession', 'medic', 'servic']",1,4,0.0
"['he', 'help', 'me', 'with', 'everyth', 'and', 'made', 'my', 'job', 'easi', 'overal', 'i', 'had', 'a', 'great', 'experi', 'at', 'manip', 'hospit', 'hebbal']",1,5,0.8
"['that', 'wa', 'a', 'great', 'experi', 'to', 'have', 'select', 'manip', 'hospit', 'hebbal', 'out', 'of', 'other', 'competitor', 'around']",1,4,0.3375
"['the', 'treatment', 'she', 'receiv', 'here', 'wa', 'excel', 'she', 'had', 'multipl', 'injuri', 'but', 'with', 'the', 'help', 'of', 'the', 'doctor', 'and', 'staff', 'here', 'she', 'is', 'complet', 're', 'over', 'now']",1,4,0.0
"['i', 'had', 'worst', 'experi', 'in', 'thi', 'hospit', 'simpli', 'they', 'are', 'charg', 'more', 'final', 'patient', 'wil', 'not', 'get', 'ani', 'solut']",0,2,-0.16666666666666666
"['he', 'took', 'us', 'through', 'veri', 'smooth', 'process', 'for', 'my', 'mom', 'surgeri', 'and', 'everyth', 'went', 'well', 'by', 'god', 'grace']",1,5,0.4
"['excel', 'health', 'care', 'hospit', 'and', 'intellig', 'and', 'humbl', 'doctor', 'but', 'fee', 'structur', 'is', 'more']",1,3,0.5
"['veri', 'friendli', 'staff', 'made', 'our', 'health', 'packag', 'procedur', 'smooth', 'and', 'hastl', 'free']",1,5,0.4
"['i', 'didnt', 'have', 'hard', 'copi', 'of', 'the', 'report', 'but', 'she', 'wa', 'so', 'help', 'tat', 'she', 'immedi', 'gave', 'me', 'the', 'hardcopi', 'of', 'the', 'report', 'for', 'me']",1,5,-0.2916666666666667
"['i', 'had', 'been', 'struggl', 'to', 'find', 'some', 'vaccin', 'that', 'wa', 'need', 'for', 'a', 'foreign', 'colleg', 'admiss', 'the', 'entir', 'staff', 'were', 'help']",1,5,-0.125
"['overal', 'we', 'got', 'good', 'treatment', 'from', 'the', 'hospit', 'faculti', 'and', 'the', 'doctor']",1,4,0.7
"['dr', 'shridhar', 'singhortho', 'he', 'is', 'such', 'a', 'scammer', 'and', 'remain', 'staff', 'is', 'good', 'i', 'must', 'say', 'he', 'should', 'be', 'remov', 'from', 'hospit']",1,3,0.35
"['radiolog', 'depart', 'is', 'good', 'and', 'radiolog', 'staff', 'are', 'veri', 'helpful', 'specilli', 'in', 'radiolog', 'nurs', 'swapna']",1,4,0.7
"['manip', 'as', 'a', 'whole', 'it', 'good', 'but', 'thi', 'branch', 'is', 'liter', 'useless', 'no', 'doctor']",1,3,0.1333333333333333
"['great', 'experi', 'mr', 'vishaal', 'from', 'intern', 'depart', 'wa', 'veri', 'help', 'with', 'the', 'dr', 'appoint', 'and', 'all', 'the', 'test', 'hassl', 'free', 'experi']",1,5,0.6000000000000001
"['veri', 'profession', 'and', 'friendli', 'toward', 'patient', 'staff', 'were', 'also', 'veri', 'kind', 'and', 'cooper']",1,5,0.6
"['staff', 'is', 'so', 'polit', 'and', 'friendli', 'doctor', 'are', 'kind', 'and', 'diagnos', 'throughli', 'had', 'a', 'great', 'experi']",1,4,0.7
"['he', 'spend', 'qualiti', 'time', 'with', 'me', 'and', 'explain', 'my', 'kidney', 'issu', 'and', 'lay', 'out', 'a', 'plan', 'to', 'handl', 'these', 'issu', 'we', 'are', 'veri', 'happi', 'with', 'the', 'hosp']",1,5,0.0
"['overal', 'we', 'have', 'receiv', 'veri', 'good', 'servic', 'from', 'manip', 'hospit', 'hebbal', 'team']",1,5,0.7
"['thi', 'is', 'one', 'worst', 'hospit', 'and', 'money', 'make']",0,1,-1.0
"['manip', 'take', 'over', 'columbia', 'asia', 'ha', 'made', 'everyth', 'nonsens', 'to', 'take', 'appoint', 'i', 'had', 'to', 'call', '10', 'time']",0,1,0.0
"['i', 'had', 'a', 'worst', 'experi', 'today', 'doctor', 'suggest', 'sdp', 'process', 'to', 'transfer', 'platlet', 'o', 'blood', 'is', 'not', 'avail', 'in', 'lab', 'in', 'manip', 'hospit']",0,2,-1.0
"['excel', 'health', 'care', 'hospit', 'and', 'intellig', 'and', 'humbl', 'doctor']",1,5,0.0
"['they', 'are', 'just', 'play', 'with', 'the', 'patient', 'to', 'earn', 'money', 'they', 'donâ€™t', 'give', 'medicin', 'which', 'is', 'prescrib', 'by', 'doctor', 'and', 'give', 'local', 'medicin']",0,2,0.0
"['one', 'of', 'the', 'worst', 'hospit', 'no', 'mainten', 'no', 'commun', 'and', 'no', 'human', 'too', 'dr', 'sunil', 'cardio', 'he', 'is', 'worst', 'doc', 'possibl']",0,2,-0.6666666666666666
"['if', 'ani', 'anyon', 'is', 'in', 'critic', 'emerg', 'go', 'to', 'some', 'other', 'hospit', 'not', 'for', 'thi', 'govt', 'hospit', 'are', 'far', 'better', 'than', 'thi', 'for', 'them', 'patient', 'are', 'atm', 'card', 'not', 'just', 'patient', 'i', 'request']",0,1,0.15833333333333333
"['their', 'expertis', 'explan', 'and', 'except', 'care', 'made', 'thi', 'a', 'topnotch', 'experi', 'highli', 'recommend', 'them', 'for', 'anyon', 'seek', 'excel', 'dental', 'care']",1,5,0.0
"['i', 'wa', 'admit', 'to', 'manip', 'hospit', 'for', 'my', 'surgeri', 'nurs', '', 'doctor', 'did', 'their', 'job', 'realli', 'well', 'food', 'wa', 'awesom', '', 'tasti']",1,5,0.0
"['it', 'expens', 'sinc', 'i', 'had', 'insur', 'it', 'wa', 'manag', 'but', 'more', 'more', 'charg', 'in', 'park']",1,3,0.5
"['dont', 'go', 'for', 'opd', 'they', 'tri', 'to', 'admit', 'to', 'emerg', 'or', 'make', 'you', 'wait', 'like', 'hell']",1,3,0.0
"['excel', 'hospit', 'everyon', 'made', 'us', 'feel', 'comfort', 'and', 'guid', 'thru', 'eco', 'and', 'ecg', 'test']",1,5,0.0
"['thi', 'hospit', 'is', 'nice', 'all', 'the', 'section', 'are', 'well', 'organis', 'and', 'the', 'staff', 'are', 'also', 'veri', 'polit', 'realli', 'like', 'thi', 'ambienc', 'and', 'facil']",1,4,0.6
"['you', 'may', 'go', 'for', 'it', 'without', 'ani', 'second', 'thought']",1,4,0.0
"['it', 'wa', 'hectic', 'deal', 'with', 'peopl', 'at', 'manip', 'hebbal', 'the', 'doctor', 'are', 'amaz', 'undoubtedli']",1,3,0.0
"['it', 'wa', 'hectic', 'deal', 'with', 'peopl', 'at', 'manip', 'hebbal', 'the', 'doctor', 'are', 'amaz', 'undoubtedli', 'but', 'befor', 'we', 'reach', 'the', 'doctor', 'we', 'deal', 'with', 'these', 'buffoon', 'and', 'thi', 'is', 'troublesom']",1,3,0.0
"['the', 'servic', 'are', 'upto', 'intern', 'standard', 'someth', 'which', 'hamper', 'the', 'brand', 'valu', 'of', 'manip', 'other', 'than', 'that', 'everyth', 'seem', 'to', 'be', 'valuabl']",1,3,-0.0625
"['they', 'will', 'ask', 'you', 'to', 'regist', 'first', 'by', 'pay', '1000', 'and', 'then', 'tell', 'that', 'they', 'donâ€™t', 'have', 'the', 'medicin', 'pleas', 'tri', 'the', 'other', 'hospit']",0,1,0.0625
"['help', 'us', 'detect', 'an', 'import', 'issu', 'via', 'blood', 'test', 'perform', 'dure', 'our', 'stay', 'in', 'emerg', 'i', 'initi', 'thought', 'whi', 'the', 'blood', 'test', 'wa', 'expens']",1,4,0.0
"['i', 'cant', 'thank', 'you', 'enough', 'for', 'the', 'special', 'excel', 'care', 'you', 'have', 'provid', 'and', 'for', 'the', 'uniqu', 'gift', 'you', 'are', 'to', 'your', 'patient']",1,5,0.17857142857142858
"['thank', 'you', 'so', 'much', 'for', 'the', 'great', 'care', 'and', 'surgeri', 'you', 'perform', 'on', 'me']",1,4,0.5
"['we', 'are', 'extrem', 'veri', 'happi', 'with', 'hi', 'treatment', 'from', 'admiss', 'to', 'discharg', 'everyth', 'went', 'smoothli']",1,5,0.0
"['veri', 'good', 'and', 'fast', 'servic']",1,4,0.44999999999999996
"['thi', 'hospit', 'is', 'nice', 'all', 'the', 'section', 'are', 'well', 'organis', 'and', 'the', 'staff', 'are', 'also', 'veri', 'polit']",1,5,0.6
"['doctor', 'are', 'good', 'but', 'the', 'mangement', 'and', 'servic', 'provid', 'are', 'atmost', 'neglig', 'and', 'pathet']",1,3,0.7
"['the', 'treatment', 'is', 'good', 'but', 'bit', 'costli']",1,3,0.7
"['doctor', 'is', 'veri', 'profession', 'good', 'good', 'servic', 'from', 'all', 'other', 'staff']",1,4,0.425
"['the', 'icu', 'is', 'clean', 'spaciou', 'silent', 'and', 'had', 'sever', 'patient', 'onli', 'one', 'visitor', 'wa', 'allow', 'at', 'a', 'time']",1,4,0.18333333333333335
"['my', 'father', 'is', 'underw', 'hip', 'replac', 'surgeri', 'with', 'dr', 'navinchand', 'we', 'are', 'realli', 'veri', 'happi', 'with', 'hi', 'surgeri', 'my', 'father', 'recov', 'veri', 'quickli']",1,5,0.0
"['i', 'had', 'an', 'except', 'experi', 'at', 'manip', 'hospit', 'found', 'good', 'servic', 'when', 'visit', 'last', 'time', 'for', 'an', 'emerg', 'visit']",1,4,0.35
"['except', 'the', 'doctor', 'everyth', 'wa', 'a', 'mess']",0,2,-0.175
"['poor', 'experi', 'for', 'bill', 'and', 'poor', 'experi', 'for', 'bill']",0,2,-0.4
"['facil', 'staff', 'and', 'cleanli', 'is', 'miss']",0,1,0.0
"['spl', 'mention', 'for', 'nurs', 'staff', 'who', 'are', 'patient', 'and', 'provid', 'great', 'support']",1,5,0.8
"['hygien', 'condit', 'are', 'poor', 'i', 'saw', 'rat', 'run', 'around', 'the', 'emerg', 'room']",0,2,-0.4
"['hygien', 'condit', 'are', 'poor', 'i', 'saw', 'rat', 'run', 'around', 'the', 'emerg', 'room']",1,4,-0.4
"['the', 'care', 'by', 'the', 'emerg', 'team', 'wa', 'prompt', 'and', 'quick', 'the', 'cost', 'of', 'surgeri', 'wa', 'expens']",1,3,0.3333333333333333
"['i', 'wa', 'thoroughli', 'impress', 'with', 'the', 'level', 'of', 'care', 'and', 'profession', 'i', 'encount']",1,4,0.0
"['good', 'hospit', 'in', 'the', 'hebbal', 'bengaluru', 'area']",1,5,0.7
"['had', 'onli', 'anzio', 'happen', 'for', '4', 'day', 'of', 'hospit', 'befor', 'i', 'rise', 'my', 'voic']",0,2,0.0
"['patient', 'care', 'staff', 'is', 'excel', 'and', 'dedic', 'excel', 'servic', 'of', 'doctor', 'were', 'excel', 'in', 'all', 'way', 'thank', 'everyth', 'wa', 'good']",1,4,0.7
"['first', 'time', 'got', 'admit', 'here', 'horribl', 'condit', 'of', 'everyth', 'block', 'toilet', 'block', 'sink', 'unclean', 'floor', 'patient', 'bed', 'is', 'also', 'shake', 'and', 'make', 'nois']",0,2,0.10833333333333334
"['i', 'recent', 'visit', 'thi', 'hospit', 'in', 'bangalor', 'i', 'had', 'a', 'great', 'experi', 'star', 'are', 'veri', 'friendli', 'and', 'attent', 'hospit', 'is', 'veri', 'clean', 'and', 'well', 'maintain']",1,5,0.3888888888888889
"['dr', 'chandan', 'and', 'dr', 'rehan', 'sy', 'at', 'manip', 'hospit', 'deserv', 'accolad', 'for', 'their', 'except', 'expertis', 'in', 'angiogram', 'angioplasti', 'and', 'heart', 'surgeri']",1,5,0.0
"['the', 'hospit', 'staff', 'is', 'pretti', 'welcom', 'the', 'servic', 'are', 'upto', 'intern', 'standard', 'just', 'one', 'thing', 'which', 'annoy', 'is', 'they', 'charg', 'you', 'park', 'fee']",1,3,0.0
"['aisha', 'the', 'custom', 'case', 'supervisor', 'wa', 'fantast']",1,4,0.0
"['the', 'worst', 'experi', 'that', 'i', 'ever', 'had', 'at', 'the', 'hospit', 'when', 'i', 'took', 'my', 'son', 'to', 'the', 'emerg', 'ward', 'recent']",0,2,-0.5
"['worst', 'facil', 'no', 'proper', 'treatment', 'provid', 'to', 'the', 'patient', 'and', 'befor', 'estim', 'the', 'bill', 'will', 'be', 'limit', 'to', 'the', 'extend', 'and', 'post', 'that', 'itâ€™', 'gonna', 'be', 'doubl', 'and', 'tripl', 'for', 'unwant', 'test', 'been', 'perform']",0,2,-0.5
"['dear', 'team', 'hospit', 'servic', 'and', 'respons', 'of', 'each', 'staff', 'wa', 'realli', 'good', 'and', 'pleas']",1,5,0.7
"['it', 'simpli', 'four', 'wall', 'with', 'marbl', 'floor', 'and', 'some', 'peopl', 'roam', 'around', 'in', 'green', 'blue', 'scrub', 'and', 'some', 'room', 'that', 'claim', 'to', 'be', 'seat', 'doctor']",1,3,-0.1
"['radiolog', 'depart', 'is', 'veri', 'clean', 'and', 'give', 'good', 'servic']",1,5,0.5333333333333333
"['the', 'facil', 'in', 'the', 'hospit', 'are', 'realli', 'good', 'all', 'the', 'work', 'staff', 'and', 'nurs', 'doe', 'their', 'job', 'properli']",1,4,0.7
"['the', 'staff', 'seem', 'to', 'have', 'becom', 'less', 'respons', 'and', 'lax', 'after', 'covid', 'or', 'probabl', 'under', 'the', 'new', 'manag']",1,3,-0.015151515151515152
"['i', 'had', 'an', 'good', 'experi', 'in', 'thi', 'hospit', 'where', 'in', 'the', 'doctor', 'are', 'veri', 'help', 'and', 'experienc']",1,5,0.7
"['1st', 'star', 'for', 'well', 'maintain', 'hospit', '2nd', 'star', 'for', 'final', 'got', 'a', 'treatment']",1,5,0.0
"['dr', 'suma', 'mam', 'treat', 'wa', 'veri', 'friendli', 'explain', 'veri', 'detail', 'and', 'taken', 'care', 'like', 'a', 'famili', 'member']",1,5,0.0
"['i', 'had', 'admit', 'my', 'grandmoth', 'in', 'manip', 'hospit', 'my', 'experi', 'wa', 'realli', 'good', 'here']",1,4,0.7
"['worst', 'experi', 'nurs', 'station', 'ha', 'no', 'clue', 'when', 'doctor', 'gonna', 'see', 'patient', 'you', 'will', 'never', 'find', 'ani', 'doctor', 'in', 'their', 'allot', 'room']",1,4,-1.0
"['recept', 'is', 'eager', 'to', 'get', 'the', 'review', 'even', 'befor', 'servic', 'is', 'deliv']",0,2,0.0
"['doctor', 'and', 'staff', 'are', 'profession', 'in', 'front', 'desk', 'the', 'way', 'they', 'welcom', 'us', 'with', 'fold', 'hand', 'namast', 'with', 'smile', 'is', 'amaz']",1,5,0.3
"['may', 'be', 'the', 'treatment', 'is', 'good', 'depend', 'on', 'the', 'doctor', 'but', 'worst', 'nurs', 'experi', 'manag', 'is', 'averag', 'and', 'the', 'cost', 'of', 'treatment', 'especi', 'is', 'abruptli', 'and', 'absurdli', 'high']",1,3,-0.04666666666666668
"['we', 'were', 'at', 'manip', 'to', 'get', 'my', 'father', 'treat', 'for', 'cbag', 'and', 'we', 'had', 'a', 'wonder', 'experi', 'here', 'the', 'doctor', 'we', 'first', 'consult']",1,5,0.25
"['it', 'wa', 'amaz', 'consult', 'and', 'so', 'friendli', 'with', 'us', 'in', 'the', 'start', 'recept', 'miss', 'sowmya', 'she', 'is', 'so', 'friendli', 'and', 'veri', 'kind', 'with', 'us', 'and', 'she', 'will', 'do', 'warm', 'greet', 'with', 'us']",1,5,0.6
"['worst', 'experi', 'thi', 'hospit', 'doesnt', 'deserv', 'even', 'one', 'star', 'it', 'too', 'expens', 'and', 'no', 'proper', 'treatment']",0,2,-0.5
"['there', 'is', 'park', 'charg', 'for', 'both', '2', '', '4', 'wheeler', 'and', 'there', 'is', 'no', 'point', 'in', 'book', 'an', 'appoint', 'as', 'they', 'wont', 'stick', 'to', 'the', 'time', 'for', 'op', 'manag', 'need', 'to', 'be', 'streamlin']",1,3,0.0
"['went', 'to', 'get', 'my', 'checkup', 'wasnâ€™t', 'familiar', 'with', 'thi', 'hospit', 'as', 'thi', 'wa', 'my', 'first', 'visit', 'staff', 'wa', 'veri', 'friendli', 'and', 'help']",1,5,0.3125
"['the', 'manag', 'is', 'worst']",1,4,-1.0
"['realli', 'bad', 'experi', 'im', 'truli', 'baffl', 'by', 'all', 'the', '5', 'star', 'review', 'on', 'the', 'page', 'i', 'wonder', 'if', 'the', 'doctor', 'paid', 'for', 'them', 'the', 'servic', 'is', 'realli', 'overpr']",0,2,-0.6999999999999998
"['i', 'underw', 'bypass', 'heart', 'surgeri', '', 'micabg', '', 'at', 'manip', 'hospit', 'hebbal', 'bangalor', 'on', '05092023', 'i', 'had', 'the', 'best', 'treatment', 'dure', 'my', 'stay', 'in', 'hospit']",0,1,1.0
"['mr', 'vishal', 'and', 'dr', 'aradhana', 'sood', 'were', 'veri', 'welcom', 'and', 'alway', 'readi', 'to', 'assist']",1,4,0.0
"['meet', 'dr', 'aradhana', 'sood', 'the', 'dr', 'is', 'highli', 'qualifi', 'and', 'expert', 'i', 'am', 'extrem', 'happi', 'with', 'the', 'consult', 'and', 'the', 'staff']",1,5,0.0
"['i', 'had', 'the', 'worst', 'experi', 'price', 'are', 'high', 'and', 'servic', 'is', 'too', 'bad', 'that', 'recept', 'staff', 'make', 'you', 'wait', 'for', 'hour', 'nurs', 'also', 'dont', 'know', 'when', 'will', 'doctor', 'come', 'they', 'dont', 'have', 'ani', 'list', 'of', 'patient']",0,2,-0.5133333333333333
"['my', 'daughter', 'wa', 'admit', 'here', 'when', 'she', 'had', 'met', 'with', 'an', 'accid', 'the', 'treatment', 'she', 'receiv', 'here', 'wa', 'excel']",1,5,0.0
"['horribl', 'experi', 'after', 'colonoscopi', 'i', 'sent', 'my', 'parent', 'who', 'live', 'alon', 'in', 'bangalor', 'for', 'coloniscopi']",0,2,0.13636363636363635
"['manip', 'is', 'the', 'best', 'hospit', 'in', 'bangalor']",1,5,1.0
"['my', 'uncl', 'oper', 'knee', 'replac', 'surgeri', 'in', 'manip', 'hospit', 'hebbal', 'excel', 'health', 'care', 'hospit', 'and', 'intellig', 'and', 'humbl', 'doctor', 'like', 'dr', 'kiran', 'chouka']",1,4,0.0
"['veri', 'friendli', 'staff', 'made', 'our', 'health', 'packag', 'procedur', 'smooth', 'and', 'hastl', 'free']",1,4,0.4
"['thi', 'hospit', 'is', 'nice', 'all', 'the', 'section', 'are', 'well', 'organis', 'and', 'the', 'staff', 'are', 'also', 'veri', 'polit', 'realli', 'like', 'thi', 'ambienc', 'and', 'facil']",1,4,0.6
"['wonder', 'experi', 'at', 'the', 'hospit', 'i', 'had', 'been', 'struggl', 'to', 'find', 'some', 'vaccin', 'that', 'wa', 'need', 'for', 'a', 'foreign', 'colleg', 'admiss']",1,5,-0.125
"['my', 'dad', 'got', 'treatment', 'for', 'bacteri', 'mening', 'in', 'manip', 'hebbala', 'doctor', 'mr', 'anil', 'and', 'mr', 'srinivasa', 'raju', 'took', 'care', 'of', 'him']",1,5,0.0
"['i', 'wish', 'there', 'would', 'have', 'been', 'an', 'option', 'to', 'give', '0', 'star', 'for', 'dr', 'shridhar', 'singhortho', 'he', 'is', 'such', 'a', 'scammer', 'and', 'i', 'must', 'say', 'he', 'should', 'be', 'remov', 'from', 'hospit']",0,2,0.0
"['do', 'not', 'and', 'i', 'mean', 'it', 'do', 'not', 'get', 'ur', 'test', 'done', 'here', 'i', 'got', 'my', 'mri', 'report', 'in', '4day', 'my', 'wife', 'ct', 'scan', 'and', 'blood', 'report', 'also', 'they', 'mess', 'up']",0,1,-0.24375
"['our', 'first', 'visit', 'to', 'the', 'hospit', 'great', 'experi', 'mr', 'vishaal', 'from', 'intern', 'depart', 'wa', 'veri', 'help', 'with', 'the', 'dr', 'appoint', 'and', 'all', 'the', 'test', 'hassl', 'free', 'experi']",1,5,0.4833333333333334
"['updat', 'as', 'of', '15th', 'oct', 'ms', 'sharmila', 'from', 'mh', 'drop', 'a', 'note', 'to', 'me', 'with', 'detail', 'and', 'i', 'have', 'respond', 'with', 'artefact', 'hope', 'i', 'will', 'get', 'justic']",0,2,0.0
"['manip', 'take', 'over', 'columbia', 'asia', 'ha', 'made', 'everyth', 'nonsens', 'to', 'take', 'appoint', 'i', 'had', 'to', 'call', '10', 'time']",0,2,0.0
"['i', 'will', 'not', 'recommend', 'thi', 'hospit', 'to', 'anyon', 'i', 'had', 'a', 'worst', 'experi', 'today', 'i', 'have', 'admit', 'my', 'wife', 'in', 'hebbal', 'manip', 'doctor', 'suggest', 'sdp', 'process', 'to', 'transfer', 'platlet']",0,1,-1.0
"['i', 'have', 'sever', 'abdomin', 'pain', 'n', 'the', 'custom', 'care', 'said', 'he', 'will', 'arrang', 'a', 'video', 'call', 'with', 'doctor', 'to', 'understand', 'and', 'suggest', 'me', 'medic', 'but', 'then', 'no', 'bodi', 'turn', 'n', 'again']",0,1,0.0
"['one', 'of', 'the', 'worst', 'hospit', 'no', 'mainten', 'no', 'commun', 'and', 'no', 'human', 'too', 'dr', 'sunil', 'cardio', 'he', 'is', 'worst', 'doc', 'possibl']",0,1,-0.6666666666666666
"['had', 'an', 'amaz', 'dental', 'procedur', 'experi', 'with', 'dr', 'sindhu', 'and', 'dr', 'bhargav', 'for', 'my', 'wife', 'manisha', 'from', 'start', 'to', 'finish', 'they', 'were', 'profession', 'care', 'and', 'made', 'me', 'feel', 'at', 'eas']",1,4,0.0
"['we', 'have', 'been', 'consult', 'dr', 'sunil', 'kumar', 'cardiolog', 'dr', 'girish', 'nephrolog', 'dr', 'udnur', 'pulmonolog', 'and', 'dr', 'abhijit', 'bhograj', 'diabetolog', 'sinc', '2021', 'i', 'must', 'say', 'they', 'are', 'a', 'great', 'team', 'of', 'doctor']",1,4,0.8
"['i', 'wa', 'admit', 'to', 'manip', 'hospit', 'for', 'my', 'surgeri', 'nurs', '', 'doctor', 'did', 'their', 'job', 'realli', 'well']",1,5,0.0
"['the', 'staff', 'is', 'incompet', 'deal', 'with', 'them', 'wa', 'tediou']",0,2,0.0
"['dont', 'go', 'for', 'opd', 'they', 'tri', 'to', 'admit', 'to', 'emerg', 'or', 'make', 'you', 'wait', 'like', 'hell', 'i', 'went', 'in', 'the', 'morn', 'with', 'mild', 'fever']",0,1,0.3333333333333333
"['had', 'consult', 'cardiologist', 'dr', 'chandan', 'excel', 'hospit', 'by', 'dr', 'chandan', 'and', 'front', 'desk', 'everyon', 'made', 'us', 'feel', 'comfort', 'and', 'guid', 'thru', 'eco', 'and', 'ecg', 'test']",1,5,0.0
"['the', 'hospit', 'staff', 'is', 'pretti', 'welcom']",1,4,0.0
"['ive', 'admit', 'in', 'labour', 'ward', 'for', 'deliveri', 'the', 'treatment', 'is', 'good', 'but', 'bit', 'costli']",1,3,0.7
"['thi', 'place', 'is', 'a', 'nightmar', 'they', 'will', 'ask', 'you', 'to', 'regist', 'first', 'by', 'pay', '1000', 'and', 'then', 'tell', 'that', 'they', 'donâ€™t', 'have', 'the', 'medicin', 'pleas', 'tri', 'the', 'other', 'hospit']",0,1,0.0625
"['help', 'us', 'detect', 'an', 'import', 'issu', 'via', 'blood', 'test', 'perform', 'dure', 'our', 'stay', 'in', 'emerg']",1,4,0.0
"['my', 'aunt', 'tkr', 'surgeri', 'done', 'with', 'dr', 'ravichandra', 'kelkar', 'we', 'are', 'extrem', 'veri', 'happi', 'with', 'hi', 'treatment']",1,4,0.0
"['veri', 'good', 'and', 'fast', 'servic', 'mr', 'vishal', 'help', 'a', 'lot', 'and', 'thank', 'to', 'him', 'we', 'were', 'abl', 'to', 'receiv', 'the', 'servic', 'and', 'care', 'within', '20', 'minut']",1,5,0.44999999999999996
"['thi', 'hospit', 'is', 'nice', 'all', 'the', 'section', 'are', 'well', 'organis', 'and', 'the', 'staff', 'are', 'also', 'veri', 'polit']",1,4,0.6
"['doctor', 'are', 'good', 'but', 'the', 'mangement', 'and', 'servic', 'provid', 'are', 'atmost', 'neglig', 'and', 'pathet']",1,3,0.7
"['dr', 'bhargav', 'and', 'dr', 'sindhu', 'dental', 'are', 'super', 'star', 'had', 'been', 'there', 'last', 'saturday', 'and', 'today', 'for', 'my', 'daughter', 'check', 'up', 'and', 'consult', 'and', 'they', 'veri', 'patient', 'check', 'provid', 'expert', 'advic']",1,4,0.16666666666666666
"['i', 'went', 'to', 'manip', 'hebbal', 'for', 'a', 'check', 'up', 'the', 'front', 'desk', 'person', 'somya', 'wa', 'realli', 'courteou', 'he', 'help', 'me', 'get', 'paid', 'with', 'addit', 'inform']",1,5,0.0
"['my', 'grandmoth', 'wa', 'admit', 'in', 'cardiolog', 'depart', 'excel', 'doctor', 'who', 'explain', 'condit', 'prognosi', 'and', 'treatment', 'plan', 'in', 'simpl', 'manner']",1,4,0.0
"['it', 'is', 'good', 'experi', 'doctor', 'are', 'veri', 'nice', 'they', 'treat', 'the', 'patient', 'veri', 'nice', 'staff', 'r', 'veri', 'good']",1,5,0.6499999999999999
"['on', 'sunday', 'staff', 'are', 'minim', 'non', 'of', 'the', 'staff', 'will', 'help', 'you', 'at', 'ani', 'cost', 'if', 'patient', 'die', 'even', 'though', 'they', 'doesnt', 'care', 'for', 'a', 'singl', 'report', 'they', 'need', '2', 'day', 'of', 'time']",0,2,0.0
